时间,电压(V),电流(A),D+(V),D-(V),时间文本,总功耗(W)
1900-01-01 17:01:37,8.94,1.44,0.85,3.49,17:01:37,12.873599999999998
1900-01-01 17:01:38,8.94,1.44,0.85,3.48,17:01:38,12.873599999999998
1900-01-01 17:01:39,8.94,1.44,0.85,3.49,17:01:39,12.873599999999998
1900-01-01 17:01:40,8.95,1.44,0.85,3.48,17:01:40,12.887999999999998
1900-01-01 17:01:41,8.94,1.44,0.85,3.49,17:01:41,12.873599999999998
1900-01-01 17:01:42,8.94,1.44,0.85,3.49,17:01:42,12.873599999999998
1900-01-01 17:01:43,8.94,1.44,0.85,3.48,17:01:43,12.873599999999998
1900-01-01 17:01:44,8.94,1.44,0.85,3.48,17:01:44,12.873599999999998
1900-01-01 17:01:45,8.94,1.44,0.85,3.48,17:01:45,12.873599999999998
1900-01-01 17:01:46,8.95,1.44,0.85,3.48,17:01:46,12.887999999999998
1900-01-01 17:01:47,8.95,1.44,0.85,3.49,17:01:47,12.887999999999998
1900-01-01 17:01:48,8.94,1.44,0.85,3.49,17:01:48,12.873599999999998
1900-01-01 17:01:49,8.94,1.44,0.85,3.49,17:01:49,12.873599999999998
1900-01-01 17:01:50,8.93,1.44,0.85,3.48,17:01:50,12.8592
1900-01-01 17:01:51,8.94,1.44,0.84,3.48,17:01:51,12.873599999999998
1900-01-01 17:01:52,8.94,1.44,0.85,3.49,17:01:52,12.873599999999998
1900-01-01 17:01:53,8.94,1.44,0.85,3.48,17:01:53,12.873599999999998
1900-01-01 17:01:54,8.95,1.44,0.85,3.49,17:01:54,12.887999999999998
1900-01-01 17:01:55,8.94,1.44,0.85,3.48,17:01:55,12.873599999999998
1900-01-01 17:01:56,8.94,1.44,0.85,3.48,17:01:56,12.873599999999998
1900-01-01 17:01:57,8.94,1.44,0.85,3.49,17:01:57,12.873599999999998
1900-01-01 17:01:58,8.95,1.44,0.85,3.49,17:01:58,12.887999999999998
1900-01-01 17:01:59,8.95,1.43,0.85,3.48,17:01:59,12.798499999999999
1900-01-01 17:02:00,8.95,1.44,0.84,3.49,17:02:00,12.887999999999998
1900-01-01 17:02:01,8.95,1.44,0.85,3.49,17:02:01,12.887999999999998
1900-01-01 17:02:02,8.96,1.44,0.85,3.48,17:02:02,12.9024
1900-01-01 17:02:03,8.94,1.44,0.85,3.49,17:02:03,12.873599999999998
1900-01-01 17:02:04,8.95,1.44,0.85,3.49,17:02:04,12.887999999999998
1900-01-01 17:02:05,8.93,1.44,0.85,3.48,17:02:05,12.8592
1900-01-01 17:02:06,8.95,1.44,0.84,3.49,17:02:06,12.887999999999998
1900-01-01 17:02:07,8.94,1.44,0.85,3.48,17:02:07,12.873599999999998
1900-01-01 17:02:08,8.94,1.44,0.85,3.48,17:02:08,12.873599999999998
1900-01-01 17:02:09,8.95,1.44,0.85,3.48,17:02:09,12.887999999999998
1900-01-01 17:02:10,8.95,1.44,0.85,3.48,17:02:10,12.887999999999998
1900-01-01 17:02:11,8.94,1.44,0.85,3.49,17:02:11,12.873599999999998
1900-01-01 17:02:12,8.95,1.44,0.84,3.49,17:02:12,12.887999999999998
1900-01-01 17:02:13,8.95,1.44,0.85,3.48,17:02:13,12.887999999999998
1900-01-01 17:02:14,8.96,1.44,0.85,3.49,17:02:14,12.9024
1900-01-01 17:02:15,8.95,1.44,0.85,3.48,17:02:15,12.887999999999998
1900-01-01 17:02:16,8.94,1.44,0.85,3.49,17:02:16,12.873599999999998
1900-01-01 17:02:17,8.94,1.44,0.85,3.48,17:02:17,12.873599999999998
1900-01-01 17:02:18,8.94,1.44,0.85,3.48,17:02:18,12.873599999999998
1900-01-01 17:02:19,8.94,1.44,0.85,3.48,17:02:19,12.873599999999998
1900-01-01 17:02:20,8.94,1.44,0.85,3.48,17:02:20,12.873599999999998
1900-01-01 17:02:21,8.95,1.44,0.85,3.49,17:02:21,12.887999999999998
1900-01-01 17:02:22,8.95,1.44,0.85,3.48,17:02:22,12.887999999999998
1900-01-01 17:02:23,8.94,1.44,0.85,3.48,17:02:23,12.873599999999998
1900-01-01 17:02:24,8.95,1.44,0.85,3.48,17:02:24,12.887999999999998
1900-01-01 17:02:25,8.95,1.44,0.85,3.49,17:02:25,12.887999999999998
1900-01-01 17:02:26,8.95,1.44,0.85,3.48,17:02:26,12.887999999999998
1900-01-01 17:02:27,8.95,1.44,0.85,3.48,17:02:27,12.887999999999998
1900-01-01 17:02:28,8.94,1.44,0.85,3.49,17:02:28,12.873599999999998
1900-01-01 17:02:29,8.95,1.44,0.85,3.49,17:02:29,12.887999999999998
1900-01-01 17:02:30,8.94,1.44,0.85,3.49,17:02:30,12.873599999999998
1900-01-01 17:02:31,8.94,1.44,0.85,3.49,17:02:31,12.873599999999998
1900-01-01 17:02:32,8.94,1.44,0.85,3.49,17:02:32,12.873599999999998
1900-01-01 17:02:33,8.93,1.44,0.85,3.48,17:02:33,12.8592
1900-01-01 17:02:34,8.95,1.44,0.85,3.48,17:02:34,12.887999999999998
1900-01-01 17:02:35,8.95,1.44,0.85,3.49,17:02:35,12.887999999999998
1900-01-01 17:02:36,8.94,1.44,0.85,3.49,17:02:36,12.873599999999998
1900-01-01 17:02:37,8.94,1.44,0.85,3.49,17:02:37,12.873599999999998
1900-01-01 17:02:38,8.94,1.44,0.84,3.49,17:02:38,12.873599999999998
1900-01-01 17:02:39,8.95,1.44,0.85,3.48,17:02:39,12.887999999999998
1900-01-01 17:02:40,8.94,1.44,0.85,3.49,17:02:40,12.873599999999998
1900-01-01 17:02:41,8.95,1.44,0.85,3.49,17:02:41,12.887999999999998
1900-01-01 17:02:42,8.94,1.44,0.85,3.48,17:02:42,12.873599999999998
1900-01-01 17:02:43,8.94,1.44,0.85,3.49,17:02:43,12.873599999999998
1900-01-01 17:02:44,8.95,1.44,0.85,3.48,17:02:44,12.887999999999998
1900-01-01 17:02:45,8.95,1.44,0.85,3.48,17:02:45,12.887999999999998
1900-01-01 17:02:46,8.94,1.44,0.85,3.49,17:02:46,12.873599999999998
1900-01-01 17:02:47,8.94,1.44,0.85,3.48,17:02:47,12.873599999999998
1900-01-01 17:02:48,8.95,1.44,0.85,3.48,17:02:48,12.887999999999998
1900-01-01 17:02:49,8.94,1.44,0.85,3.49,17:02:49,12.873599999999998
1900-01-01 17:02:50,8.94,1.44,0.85,3.49,17:02:50,12.873599999999998
1900-01-01 17:02:51,8.93,1.44,0.85,3.49,17:02:51,12.8592
1900-01-01 17:02:52,8.95,1.44,0.85,3.48,17:02:52,12.887999999999998
1900-01-01 17:02:53,8.95,1.44,0.84,3.49,17:02:53,12.887999999999998
1900-01-01 17:02:54,8.95,1.44,0.85,3.48,17:02:54,12.887999999999998
1900-01-01 17:02:55,8.95,1.44,0.85,3.48,17:02:55,12.887999999999998
1900-01-01 17:02:56,8.95,1.44,0.85,3.49,17:02:56,12.887999999999998
1900-01-01 17:02:57,8.95,1.43,0.85,3.48,17:02:57,12.798499999999999
1900-01-01 17:02:58,8.95,1.44,0.85,3.48,17:02:58,12.887999999999998
1900-01-01 17:02:59,8.94,1.44,0.85,3.48,17:02:59,12.873599999999998
1900-01-01 17:03:00,8.96,1.44,0.85,3.48,17:03:00,12.9024
1900-01-01 17:03:01,8.96,1.44,0.85,3.48,17:03:01,12.9024
1900-01-01 17:03:02,8.95,1.44,0.85,3.49,17:03:02,12.887999999999998
1900-01-01 17:03:03,8.94,1.44,0.85,3.49,17:03:03,12.873599999999998
1900-01-01 17:03:04,8.95,1.44,0.85,3.48,17:03:04,12.887999999999998
1900-01-01 17:03:05,8.95,1.44,0.85,3.48,17:03:05,12.887999999999998
1900-01-01 17:03:06,8.94,1.44,0.85,3.49,17:03:06,12.873599999999998
1900-01-01 17:03:07,8.94,1.44,0.85,3.49,17:03:07,12.873599999999998
1900-01-01 17:03:08,8.93,1.44,0.85,3.49,17:03:08,12.8592
1900-01-01 17:03:09,8.95,1.43,0.85,3.49,17:03:09,12.798499999999999
1900-01-01 17:03:10,8.94,1.44,0.85,3.48,17:03:10,12.873599999999998
1900-01-01 17:03:11,8.94,1.44,0.85,3.48,17:03:11,12.873599999999998
1900-01-01 17:03:12,8.94,1.44,0.85,3.48,17:03:12,12.873599999999998
1900-01-01 17:03:13,8.94,1.44,0.85,3.49,17:03:13,12.873599999999998
1900-01-01 17:03:14,8.94,1.44,0.85,3.49,17:03:14,12.873599999999998
1900-01-01 17:03:15,8.94,1.44,0.85,3.48,17:03:15,12.873599999999998
1900-01-01 17:03:16,8.95,1.44,0.85,3.49,17:03:16,12.887999999999998
1900-01-01 17:03:17,8.95,1.44,0.85,3.49,17:03:17,12.887999999999998
1900-01-01 17:03:18,8.94,1.44,0.85,3.48,17:03:18,12.873599999999998
1900-01-01 17:03:19,8.94,1.44,0.85,3.48,17:03:19,12.873599999999998
1900-01-01 17:03:20,8.95,1.44,0.85,3.49,17:03:20,12.887999999999998
1900-01-01 17:03:21,8.95,1.44,0.85,3.48,17:03:21,12.887999999999998
1900-01-01 17:03:22,8.94,1.44,0.85,3.49,17:03:22,12.873599999999998
1900-01-01 17:03:23,8.95,1.44,0.85,3.49,17:03:23,12.887999999999998
1900-01-01 17:03:24,8.95,1.44,0.85,3.48,17:03:24,12.887999999999998
1900-01-01 17:03:25,8.94,1.44,0.85,3.48,17:03:25,12.873599999999998
1900-01-01 17:03:26,8.95,1.44,0.85,3.48,17:03:26,12.887999999999998
1900-01-01 17:03:27,8.94,1.44,0.85,3.49,17:03:27,12.873599999999998
1900-01-01 17:03:28,8.95,1.43,0.85,3.48,17:03:28,12.798499999999999
1900-01-01 17:03:29,8.94,1.44,0.85,3.48,17:03:29,12.873599999999998
1900-01-01 17:03:30,8.95,1.44,0.85,3.48,17:03:30,12.887999999999998
1900-01-01 17:03:31,8.94,1.44,0.84,3.48,17:03:31,12.873599999999998
1900-01-01 17:03:32,8.94,1.44,0.85,3.48,17:03:32,12.873599999999998
1900-01-01 17:03:33,8.95,1.44,0.85,3.48,17:03:33,12.887999999999998
1900-01-01 17:03:34,8.93,1.44,0.85,3.49,17:03:34,12.8592
1900-01-01 17:03:35,8.94,1.44,0.85,3.49,17:03:35,12.873599999999998
1900-01-01 17:03:36,8.94,1.44,0.85,3.49,17:03:36,12.873599999999998
1900-01-01 17:03:37,8.95,1.44,0.85,3.48,17:03:37,12.887999999999998
1900-01-01 17:03:38,8.95,1.44,0.85,3.49,17:03:38,12.887999999999998
1900-01-01 17:03:39,8.95,1.44,0.85,3.49,17:03:39,12.887999999999998
1900-01-01 17:03:40,8.95,1.44,0.85,3.49,17:03:40,12.887999999999998
1900-01-01 17:03:41,8.94,1.44,0.85,3.48,17:03:41,12.873599999999998
1900-01-01 17:03:42,8.93,1.44,0.85,3.49,17:03:42,12.8592
1900-01-01 17:03:43,8.94,1.44,0.85,3.49,17:03:43,12.873599999999998
1900-01-01 17:03:44,8.95,1.44,0.85,3.49,17:03:44,12.887999999999998
1900-01-01 17:03:45,8.95,1.44,0.85,3.49,17:03:45,12.887999999999998
1900-01-01 17:03:46,8.95,1.44,0.85,3.49,17:03:46,12.887999999999998
1900-01-01 17:03:47,8.94,1.44,0.85,3.48,17:03:47,12.873599999999998
1900-01-01 17:03:48,8.94,1.44,0.85,3.49,17:03:48,12.873599999999998
1900-01-01 17:03:49,8.95,1.44,0.85,3.49,17:03:49,12.887999999999998
1900-01-01 17:03:50,8.94,1.44,0.84,3.48,17:03:50,12.873599999999998
1900-01-01 17:03:51,8.95,1.44,0.84,3.49,17:03:51,12.887999999999998
1900-01-01 17:03:52,8.95,1.44,0.85,3.49,17:03:52,12.887999999999998
1900-01-01 17:03:53,8.94,1.44,0.85,3.48,17:03:53,12.873599999999998
1900-01-01 17:03:54,8.94,1.44,0.85,3.48,17:03:54,12.873599999999998
1900-01-01 17:03:55,8.94,1.44,0.85,3.49,17:03:55,12.873599999999998
1900-01-01 17:03:56,8.94,1.44,0.85,3.48,17:03:56,12.873599999999998
1900-01-01 17:03:57,8.94,1.44,0.85,3.49,17:03:57,12.873599999999998
1900-01-01 17:03:58,8.95,1.44,0.85,3.48,17:03:58,12.887999999999998
1900-01-01 17:03:59,8.94,1.44,0.85,3.48,17:03:59,12.873599999999998
1900-01-01 17:04:00,8.94,1.44,0.85,3.49,17:04:00,12.873599999999998
1900-01-01 17:04:01,8.94,1.44,0.85,3.48,17:04:01,12.873599999999998
1900-01-01 17:04:02,8.94,1.44,0.85,3.48,17:04:02,12.873599999999998
1900-01-01 17:04:03,8.94,1.44,0.85,3.48,17:04:03,12.873599999999998
1900-01-01 17:04:04,8.94,1.44,0.84,3.49,17:04:04,12.873599999999998
1900-01-01 17:04:05,8.94,1.44,0.85,3.48,17:04:05,12.873599999999998
1900-01-01 17:04:06,8.95,1.44,0.85,3.49,17:04:06,12.887999999999998
1900-01-01 17:04:07,8.95,1.44,0.85,3.48,17:04:07,12.887999999999998
1900-01-01 17:04:08,8.95,1.44,0.85,3.49,17:04:08,12.887999999999998
1900-01-01 17:04:09,8.95,1.44,0.85,3.49,17:04:09,12.887999999999998
1900-01-01 17:04:10,8.94,1.44,0.85,3.48,17:04:10,12.873599999999998
1900-01-01 17:04:11,8.95,1.44,0.85,3.49,17:04:11,12.887999999999998
1900-01-01 17:04:12,8.95,1.44,0.85,3.48,17:04:12,12.887999999999998
1900-01-01 17:04:13,8.95,1.44,0.85,3.48,17:04:13,12.887999999999998
1900-01-01 17:04:14,8.94,1.44,0.85,3.48,17:04:14,12.873599999999998
1900-01-01 17:04:15,8.94,1.44,0.84,3.48,17:04:15,12.873599999999998
1900-01-01 17:04:16,8.94,1.44,0.85,3.49,17:04:16,12.873599999999998
1900-01-01 17:04:17,8.95,1.44,0.85,3.48,17:04:17,12.887999999999998
1900-01-01 17:04:18,8.95,1.44,0.85,3.49,17:04:18,12.887999999999998
1900-01-01 17:04:19,8.95,1.44,0.85,3.49,17:04:19,12.887999999999998
1900-01-01 17:04:20,8.95,1.44,0.85,3.49,17:04:20,12.887999999999998
1900-01-01 17:04:21,8.95,1.44,0.85,3.48,17:04:21,12.887999999999998
1900-01-01 17:04:22,8.95,1.44,0.85,3.49,17:04:22,12.887999999999998
1900-01-01 17:04:23,8.95,1.44,0.85,3.48,17:04:23,12.887999999999998
1900-01-01 17:04:24,8.94,1.44,0.85,3.49,17:04:24,12.873599999999998
1900-01-01 17:04:25,8.95,1.44,0.84,3.48,17:04:25,12.887999999999998
1900-01-01 17:04:26,8.95,1.44,0.85,3.48,17:04:26,12.887999999999998
1900-01-01 17:04:27,8.94,1.44,0.84,3.48,17:04:27,12.873599999999998
1900-01-01 17:04:28,8.94,1.44,0.85,3.49,17:04:28,12.873599999999998
1900-01-01 17:04:29,8.94,1.44,0.85,3.48,17:04:29,12.873599999999998
1900-01-01 17:04:30,8.94,1.44,0.84,3.49,17:04:30,12.873599999999998
1900-01-01 17:04:31,8.95,1.44,0.85,3.48,17:04:31,12.887999999999998
1900-01-01 17:04:32,8.94,1.44,0.85,3.49,17:04:32,12.873599999999998
1900-01-01 17:04:33,8.95,1.44,0.85,3.48,17:04:33,12.887999999999998
1900-01-01 17:04:34,8.94,1.44,0.85,3.49,17:04:34,12.873599999999998
1900-01-01 17:04:35,8.95,1.44,0.85,3.48,17:04:35,12.887999999999998
1900-01-01 17:04:36,8.95,1.44,0.85,3.49,17:04:36,12.887999999999998
1900-01-01 17:04:37,8.95,1.44,0.85,3.49,17:04:37,12.887999999999998
1900-01-01 17:04:38,8.95,1.44,0.85,3.48,17:04:38,12.887999999999998
1900-01-01 17:04:39,8.95,1.44,0.85,3.48,17:04:39,12.887999999999998
1900-01-01 17:04:40,8.94,1.44,0.85,3.48,17:04:40,12.873599999999998
1900-01-01 17:04:41,8.96,1.44,0.85,3.48,17:04:41,12.9024
1900-01-01 17:04:42,8.95,1.44,0.84,3.49,17:04:42,12.887999999999998
1900-01-01 17:04:43,8.95,1.44,0.85,3.49,17:04:43,12.887999999999998
1900-01-01 17:04:44,8.95,1.44,0.84,3.48,17:04:44,12.887999999999998
1900-01-01 17:04:45,8.95,1.44,0.85,3.48,17:04:45,12.887999999999998
1900-01-01 17:04:46,8.96,1.44,0.85,3.48,17:04:46,12.9024
1900-01-01 17:04:47,8.95,1.44,0.85,3.48,17:04:47,12.887999999999998
1900-01-01 17:04:48,8.95,1.44,0.85,3.49,17:04:48,12.887999999999998
1900-01-01 17:04:49,8.95,1.44,0.85,3.48,17:04:49,12.887999999999998
1900-01-01 17:04:50,8.95,1.44,0.85,3.49,17:04:50,12.887999999999998
1900-01-01 17:04:51,8.95,1.44,0.85,3.49,17:04:51,12.887999999999998
1900-01-01 17:04:52,8.94,1.44,0.85,3.48,17:04:52,12.873599999999998
1900-01-01 17:04:53,8.95,1.44,0.85,3.49,17:04:53,12.887999999999998
1900-01-01 17:04:54,8.95,1.44,0.85,3.48,17:04:54,12.887999999999998
1900-01-01 17:04:55,8.95,1.44,0.85,3.48,17:04:55,12.887999999999998
1900-01-01 17:04:56,8.94,1.44,0.85,3.49,17:04:56,12.873599999999998
1900-01-01 17:04:57,8.96,1.44,0.85,3.49,17:04:57,12.9024
1900-01-01 17:04:58,8.95,1.44,0.85,3.49,17:04:58,12.887999999999998
1900-01-01 17:04:59,8.95,1.44,0.85,3.48,17:04:59,12.887999999999998
1900-01-01 17:05:00,8.94,1.44,0.85,3.48,17:05:00,12.873599999999998
1900-01-01 17:05:01,8.95,1.44,0.85,3.49,17:05:01,12.887999999999998
1900-01-01 17:05:02,8.95,1.44,0.85,3.49,17:05:02,12.887999999999998
1900-01-01 17:05:03,8.95,1.44,0.85,3.49,17:05:03,12.887999999999998
1900-01-01 17:05:04,8.95,1.44,0.84,3.49,17:05:04,12.887999999999998
1900-01-01 17:05:05,8.95,1.44,0.85,3.48,17:05:05,12.887999999999998
1900-01-01 17:05:06,8.96,1.43,0.85,3.48,17:05:06,12.812800000000001
1900-01-01 17:05:07,8.95,1.44,0.84,3.49,17:05:07,12.887999999999998
1900-01-01 17:05:08,8.95,1.44,0.85,3.49,17:05:08,12.887999999999998
1900-01-01 17:05:09,8.94,1.44,0.85,3.49,17:05:09,12.873599999999998
1900-01-01 17:05:10,8.95,1.44,0.85,3.48,17:05:10,12.887999999999998
1900-01-01 17:05:11,8.95,1.44,0.85,3.48,17:05:11,12.887999999999998
1900-01-01 17:05:12,8.96,1.44,0.85,3.48,17:05:12,12.9024
1900-01-01 17:05:13,8.95,1.44,0.85,3.49,17:05:13,12.887999999999998
1900-01-01 17:05:14,8.95,1.44,0.85,3.48,17:05:14,12.887999999999998
1900-01-01 17:05:15,8.96,1.44,0.85,3.49,17:05:15,12.9024
1900-01-01 17:05:16,8.95,1.44,0.85,3.48,17:05:16,12.887999999999998
1900-01-01 17:05:17,8.95,1.44,0.85,3.48,17:05:17,12.887999999999998
1900-01-01 17:05:18,8.95,1.44,0.84,3.49,17:05:18,12.887999999999998
1900-01-01 17:05:19,8.95,1.44,0.85,3.49,17:05:19,12.887999999999998
1900-01-01 17:05:20,8.95,1.44,0.85,3.49,17:05:20,12.887999999999998
1900-01-01 17:05:21,8.95,1.44,0.85,3.49,17:05:21,12.887999999999998
1900-01-01 17:05:22,8.95,1.44,0.85,3.49,17:05:22,12.887999999999998
1900-01-01 17:05:23,8.95,1.44,0.85,3.49,17:05:23,12.887999999999998
1900-01-01 17:05:24,8.94,1.44,0.85,3.49,17:05:24,12.873599999999998
1900-01-01 17:05:25,8.95,1.44,0.85,3.48,17:05:25,12.887999999999998
1900-01-01 17:05:26,8.95,1.43,0.85,3.49,17:05:26,12.798499999999999
1900-01-01 17:05:27,8.94,1.44,0.85,3.49,17:05:27,12.873599999999998
1900-01-01 17:05:28,8.95,1.44,0.85,3.49,17:05:28,12.887999999999998
1900-01-01 17:05:29,8.95,1.44,0.85,3.48,17:05:29,12.887999999999998
1900-01-01 17:05:30,8.95,1.44,0.85,3.48,17:05:30,12.887999999999998
1900-01-01 17:05:31,8.95,1.44,0.85,3.48,17:05:31,12.887999999999998
1900-01-01 17:05:32,8.95,1.44,0.85,3.49,17:05:32,12.887999999999998
1900-01-01 17:05:33,8.95,1.44,0.85,3.49,17:05:33,12.887999999999998
1900-01-01 17:05:34,8.94,1.44,0.85,3.48,17:05:34,12.873599999999998
1900-01-01 17:05:35,8.94,1.44,0.85,3.49,17:05:35,12.873599999999998
1900-01-01 17:05:36,8.94,1.44,0.85,3.49,17:05:36,12.873599999999998
1900-01-01 17:05:37,8.94,1.44,0.85,3.48,17:05:37,12.873599999999998
1900-01-01 17:05:38,8.95,1.44,0.85,3.49,17:05:38,12.887999999999998
1900-01-01 17:05:39,8.95,1.44,0.85,3.49,17:05:39,12.887999999999998
1900-01-01 17:05:40,8.94,1.44,0.85,3.48,17:05:40,12.873599999999998
1900-01-01 17:05:41,8.95,1.44,0.85,3.48,17:05:41,12.887999999999998
1900-01-01 17:05:42,8.94,1.44,0.85,3.48,17:05:42,12.873599999999998
1900-01-01 17:05:43,8.94,1.44,0.85,3.48,17:05:43,12.873599999999998
1900-01-01 17:05:44,8.95,1.44,0.84,3.49,17:05:44,12.887999999999998
1900-01-01 17:05:45,8.95,1.43,0.85,3.48,17:05:45,12.798499999999999
1900-01-01 17:05:46,8.95,1.44,0.85,3.49,17:05:46,12.887999999999998
1900-01-01 17:05:47,8.95,1.44,0.85,3.48,17:05:47,12.887999999999998
1900-01-01 17:05:48,8.95,1.44,0.85,3.48,17:05:48,12.887999999999998
1900-01-01 17:05:49,8.95,1.44,0.85,3.49,17:05:49,12.887999999999998
1900-01-01 17:05:50,8.95,1.44,0.85,3.49,17:05:50,12.887999999999998
1900-01-01 17:05:51,8.94,1.44,0.85,3.49,17:05:51,12.873599999999998
1900-01-01 17:05:52,8.94,1.44,0.85,3.48,17:05:52,12.873599999999998
1900-01-01 17:05:53,8.95,1.44,0.85,3.49,17:05:53,12.887999999999998
1900-01-01 17:05:54,8.95,1.44,0.85,3.48,17:05:54,12.887999999999998
1900-01-01 17:05:55,8.95,1.44,0.85,3.48,17:05:55,12.887999999999998
1900-01-01 17:05:56,8.95,1.44,0.85,3.49,17:05:56,12.887999999999998
1900-01-01 17:05:57,8.94,1.44,0.85,3.49,17:05:57,12.873599999999998
1900-01-01 17:05:58,8.95,1.44,0.84,3.48,17:05:58,12.887999999999998
1900-01-01 17:05:59,8.95,1.44,0.85,3.48,17:05:59,12.887999999999998
1900-01-01 17:06:00,8.94,1.44,0.85,3.48,17:06:00,12.873599999999998
1900-01-01 17:06:01,8.94,1.44,0.85,3.49,17:06:01,12.873599999999998
1900-01-01 17:06:02,8.95,1.44,0.85,3.48,17:06:02,12.887999999999998
1900-01-01 17:06:03,8.95,1.44,0.85,3.49,17:06:03,12.887999999999998
1900-01-01 17:06:04,8.94,1.44,0.85,3.48,17:06:04,12.873599999999998
1900-01-01 17:06:05,8.94,1.44,0.85,3.49,17:06:05,12.873599999999998
1900-01-01 17:06:06,8.95,1.44,0.84,3.48,17:06:06,12.887999999999998
1900-01-01 17:06:07,8.94,1.44,0.85,3.49,17:06:07,12.873599999999998
1900-01-01 17:06:08,8.94,1.44,0.85,3.49,17:06:08,12.873599999999998
1900-01-01 17:06:09,8.94,1.43,0.85,3.49,17:06:09,12.784199999999998
1900-01-01 17:06:10,8.94,1.44,0.85,3.49,17:06:10,12.873599999999998
1900-01-01 17:06:11,8.94,1.44,0.85,3.49,17:06:11,12.873599999999998
1900-01-01 17:06:12,8.94,1.44,0.85,3.48,17:06:12,12.873599999999998
1900-01-01 17:06:13,8.95,1.44,0.85,3.48,17:06:13,12.887999999999998
1900-01-01 17:06:14,8.94,1.44,0.85,3.49,17:06:14,12.873599999999998
1900-01-01 17:06:15,8.94,1.44,0.85,3.49,17:06:15,12.873599999999998
1900-01-01 17:06:16,8.95,1.43,0.85,3.49,17:06:16,12.798499999999999
1900-01-01 17:06:17,8.95,1.44,0.85,3.49,17:06:17,12.887999999999998
1900-01-01 17:06:18,8.94,1.44,0.85,3.49,17:06:18,12.873599999999998
1900-01-01 17:06:19,8.94,1.44,0.85,3.48,17:06:19,12.873599999999998
1900-01-01 17:06:20,8.95,1.44,0.85,3.48,17:06:20,12.887999999999998
1900-01-01 17:06:21,8.95,1.44,0.85,3.49,17:06:21,12.887999999999998
1900-01-01 17:06:22,8.94,1.44,0.84,3.49,17:06:22,12.873599999999998
1900-01-01 17:06:23,8.95,1.44,0.85,3.49,17:06:23,12.887999999999998
1900-01-01 17:06:24,8.96,1.44,0.85,3.48,17:06:24,12.9024
1900-01-01 17:06:25,8.95,1.44,0.85,3.49,17:06:25,12.887999999999998
1900-01-01 17:06:26,8.94,1.44,0.85,3.49,17:06:26,12.873599999999998
1900-01-01 17:06:27,8.94,1.44,0.85,3.48,17:06:27,12.873599999999998
1900-01-01 17:06:28,8.95,1.44,0.85,3.48,17:06:28,12.887999999999998
1900-01-01 17:06:29,8.94,1.44,0.85,3.49,17:06:29,12.873599999999998
1900-01-01 17:06:30,8.95,1.44,0.84,3.49,17:06:30,12.887999999999998
1900-01-01 17:06:31,8.95,1.44,0.85,3.49,17:06:31,12.887999999999998
1900-01-01 17:06:32,8.95,1.44,0.85,3.49,17:06:32,12.887999999999998
1900-01-01 17:06:33,8.95,1.44,0.85,3.48,17:06:33,12.887999999999998
1900-01-01 17:06:34,8.95,1.44,0.85,3.48,17:06:34,12.887999999999998
1900-01-01 17:06:35,8.95,1.44,0.85,3.48,17:06:35,12.887999999999998
1900-01-01 17:06:36,8.95,1.44,0.85,3.49,17:06:36,12.887999999999998
1900-01-01 17:06:37,8.95,1.44,0.85,3.48,17:06:37,12.887999999999998
1900-01-01 17:06:38,8.95,1.44,0.85,3.49,17:06:38,12.887999999999998
1900-01-01 17:06:39,8.94,1.44,0.85,3.49,17:06:39,12.873599999999998
1900-01-01 17:06:40,8.95,1.44,0.85,3.48,17:06:40,12.887999999999998
1900-01-01 17:06:41,8.95,1.44,0.85,3.49,17:06:41,12.887999999999998
1900-01-01 17:06:42,8.94,1.44,0.84,3.49,17:06:42,12.873599999999998
1900-01-01 17:06:43,8.95,1.44,0.85,3.48,17:06:43,12.887999999999998
1900-01-01 17:06:44,8.95,1.44,0.85,3.48,17:06:44,12.887999999999998
1900-01-01 17:06:45,8.94,1.44,0.85,3.49,17:06:45,12.873599999999998
1900-01-01 17:06:46,8.95,1.44,0.85,3.49,17:06:46,12.887999999999998
1900-01-01 17:06:47,8.95,1.44,0.85,3.49,17:06:47,12.887999999999998
1900-01-01 17:06:48,8.95,1.44,0.85,3.48,17:06:48,12.887999999999998
1900-01-01 17:06:49,8.95,1.44,0.85,3.49,17:06:49,12.887999999999998
1900-01-01 17:06:50,8.95,1.44,0.85,3.48,17:06:50,12.887999999999998
1900-01-01 17:06:51,8.95,1.44,0.85,3.48,17:06:51,12.887999999999998
1900-01-01 17:06:52,8.94,1.44,0.85,3.48,17:06:52,12.873599999999998
1900-01-01 17:06:53,8.95,1.44,0.85,3.49,17:06:53,12.887999999999998
1900-01-01 17:06:54,8.94,1.44,0.85,3.49,17:06:54,12.873599999999998
1900-01-01 17:06:55,8.95,1.44,0.85,3.48,17:06:55,12.887999999999998
1900-01-01 17:06:56,8.95,1.44,0.85,3.49,17:06:56,12.887999999999998
1900-01-01 17:06:57,8.93,1.44,0.85,3.48,17:06:57,12.8592
1900-01-01 17:06:58,8.94,1.44,0.85,3.48,17:06:58,12.873599999999998
1900-01-01 17:06:59,8.95,1.44,0.85,3.49,17:06:59,12.887999999999998
1900-01-01 17:07:00,8.94,1.44,0.84,3.48,17:07:00,12.873599999999998
1900-01-01 17:07:01,8.95,1.44,0.85,3.49,17:07:01,12.887999999999998
1900-01-01 17:07:02,8.94,1.44,0.85,3.49,17:07:02,12.873599999999998
